place_id,restaurant_name,user,rating,text,english_texts,time,positive_prob,negative_prob,composite_score,confidence,keywords_scores,sentiment,hash
264,玉津咖啡(桃園泰昌店),Zozozoe Tseng,5,"店面裝潢簡約時尚
店員熱情接待 服務態度也很好

重點是餐點好吃又好喝
也很平價
激推大家來吃吃喝喝喔🙃",4 年前,"Store decoration is simple, modern and minimalist. Friendly service with a good attitude.

The main focus is on delicious food and drinks that are reasonably priced. Highly recommended!",0.35,0.0,0.65,0.9,正向情感,5.77,54b63d81cc361432d8daae445184999fac07902aaa90a9b2fef3febd00a97bed
264,玉津咖啡(桃園泰昌店),Q C,1,"早上賣昨天剩下的貝果是沒差
但是他硬的跟石頭一樣就挺過分了",4 個月前,"Selling the remaining durians from yesterday was okay,
but he found it too hard and felt a bit disappointed.",0.07,0.26,0.68,-0.65,負向情感,3.0,0e5e6ba71a23aff1d68129cf52c6a1616488f1b5c20e712a1ec2e589fff9d96e
264,玉津咖啡(桃園泰昌店),Eddie Xu,5,開到22:00實在太好了，卡布很不錯，起司蛋糕也很好吃。,11 個月前,"Opened until 10:00 PM was really great, the kabu was quite good, the quiche was also delicious.",0.45,0.0,0.55,0.91,正向情感,4.73,f7376d923ea8d83855a970be98da4efdd826fbcfcf02740954e35bcc11781b7c
264,玉津咖啡(桃園泰昌店),麥可世君,5,"白金系的配色、剛開幕做活動本來人就會比較多、剛好放假慢活一下、等待後、茶的口感很香！回甘再回甘！喝的出老闆的用心！之前老家土庫店就去過很特別在書店裡！
期待下一家❤️❤️❤️",4 年前,"The white-gold theme color, there would be more people initially, it's convenient to slow down during the holidays, wait and then, the tea tastes wonderful! Back again to Gan [brand]! Drink with the owner's care! I have visited your family store before, very special in the bookstore! Looking forward to the next one ❤️❤️❤️",0.22,0.0,0.78,0.93,正向情感,4.79,cba86891c4c78268aa245b8a74b61b434454728aaa947bd99aa95408036a5fa1
264,玉津咖啡(桃園泰昌店),謝鎮鴻,1,晚上買了波士頓派跟冰心巧克還有另一個冰心香草！波士頓派的蛋糕體整個超乾，很像放在冷藏櫃很多天！！！原本要打電話告知店家⋯⋯⋯⋯,2 年前,"In the evening, I bought a Boston cream pie and a piece of ice honey cake, also another ice honey grass! The Boston cream pie was extremely dry, like it had been in the refrigerator for several days!!",0.1,0.0,0.9,0.57,正向情感,4.03,1cfac5c84c8220912fe0eb407af61200d86f2e7538d313b295bb76d7998e0972
266,MAYI滿溢(桃園中平店),17 LIN,1,我20：30分左右買了一杯黑糖鮮奶，服務員因鮮奶或黑糖量不夠，竟然給我直接對水，真瞎，全走味。,1 個月前,"I bought a cup of black sugar milk around 8:30 pm, the server gave me water instead because there wasn't enough milk or black sugar, it was really inconsiderate, all flavor gone.",0.0,0.1,0.9,-0.49,負向情感,3.63,54201ce191b2483a496335958fccbd143dd7bfb5ea18e875a251a2c7bef60f2a
266,MAYI滿溢(桃園中平店),Abbie Wang,1,女店員的態度有夠差的，點飲料還有說有杯子，沒聽到就算了，把杯子給她還翻白眼，也沒退自帶杯的5元，一副高高在上的樣子，真不知道在心情不好什麼,2 個月前,"The attitude of the cashier was unacceptably rude. She said there was a cup when I didn't hear her, and even after giving her the cup, she rolled her eyes. She didn't take back the 5 dollars I had brought for the cup. She had an arrogant demeanor, and I don't know what mood she is in.",0.04,0.11,0.85,-0.59,負向情感,4.14,a9d2803496703dfcf9d3d8c9fce040bf2c03221023b8d4795c70875f28df3419
266,MAYI滿溢(桃園中平店),Tiffany Lee,4,店員非常友善，詳細回到對茶品的問題，甜點也可因個人口味再做細微調整，冬瓜青茶和檸檬多多，好喝，,1 年前,"The shop staff is very friendly, answering detailed questions about the tea and sweets. The pumpkin green tea and lemonade are both tasty and can be adjusted to suit individual tastes.",0.19,0.0,0.81,0.77,正向情感,4.86,5f547c1aef6c4963dc84e281be57519497a0e5ba401280b09b92e8072e397bef
266,MAYI滿溢(桃園中平店),吳舒喬,5,這位可愛的姊姊～服務態度很好👍🏻 …,1 個月前,This cute sister~ has a good attitude 😊,0.6,0.0,0.4,0.71,正向情感,2.0,3e43c3e639d51fd14044631d286722a444cb261a216208b9a5c710fcb4dda60c
266,MAYI滿溢(桃園中平店),曼,5,"店內試喝的蜂蜜焙茶真的好喝👍🏻👍🏻👍🏻

不是為了打卡五顆星可以得到贈送的一杯烏龍綠茶才這麼說的！😂😂😂

我自己點了泰奶半糖也很不錯
而且還可以不加料
覺得開心",2 年前,"The honey-roasted oolong tea inside tastes really good 👍🏻👍🏻👍🏻

I'm not saying this because I can get a free cup of Wulong tea for checking in with five stars 😂😂😂

I also ordered the Thai milk half sweet, which isn't bad either, and it can be taken without added ingredients. Feels happy about it.",0.26,0.0,0.74,0.94,正向情感,5.79,11382b900fabbbdbea4c74b0f0f1c12a649ebf09c62ebf574a37ceeb94b0424e
266,MAYI滿溢(桃園中平店),北極熊,3,前幾天第一次買滿溢，買了2杯紅茶全冰全糖，第一杯大約一小時內喝完，一開始還不錯，但後面就沒什麼味道了，喝完液體冰塊仍有非常多，在拿的時候就覺得冰塊很多，想不到在大熱天的紙杯一小時後仍這麼多冰，我就想看看如果冰塊全融化會是什麼味道，果不其然，跟可不可紅茶比起來只能算是有顏色的水，不知道是當天比例店員不小心失誤還是本來就這樣，改天再去買常溫的，看看沒冰塊時是什麼味道，飲料店放的原茶應該都一樣多吧！冰少就加白開水，冰多就水少，若是微冰或常溫喝起來跟我買的一樣，那就真的失望了,6 個月前,"A few days ago, I bought a Full Sugar Ice Tea for the first time and purchased two cups of red tea all ice all sugar. The first cup was approximately finished within an hour, at first it wasn't bad, but later there wasn't much flavor left. After drinking, there were still many ice cubes left, which I felt were too many when picking them up. I didn't expect that in such a hot day the ice would still be so much after an hour in a paper cup. I thought about what it would taste like if all the ice cubes melted, and as expected, it was just colorful water compared to the Red Tea. I don't know whether it was due to the store employee accidentally messing up on that day or if it was like that originally. I will go back tomorrow to buy the Warm version to see what the taste is without ice cubes. The tea in the drink store should all be the same, right? If there are fewer ice cubes, add white water, and if there are more ice cubes, less water. If the Micro Ice or Warm Tea tastes like mine, then I will really be disappointed!",0.08,0.04,0.88,0.79,正向情感,7.56,f6cd8ab0567dd507ba4a701039e5160848bf6ebb4fc063bd0be44d05d31f1924
266,MAYI滿溢(桃園中平店),CarIos Benny,3,"飲料不錯~買了兩次
但是外送的金額挺奇怪~
明明買一送一的總價格是210，都不知為何會多15塊
不知道是平台的問題還是店家的問題",6 個月前,"The drinks are not bad ~ bought twice, but the delivery fee is a bit strange ... It seems that the total price of buy-one-get-one should be 210 yuan, yet it keeps adding 15 yuan. I don't know if it's the platform's problem or the store's problem.",0.04,0.18,0.78,-0.81,負向情感,4.67,585c5174a0364f7565ac071c957ea14045a63a20ac129d5caacf59371e308c47
266,MAYI滿溢(桃園中平店),migogo,1,很常來買這家的珍奶 但遇到同個男店員三次跟他說要加珍珠都沒加 有一次跟他反應上次沒加到 他說這次會補給我珍珠 結果也沒有🫠不知道是耳包還怎樣 貴店下次招募建議做個聽力測試,6 個月前,"I often buy this shop's pearl milk tea, but I met the same male staff member three times and told him to add pearls every time, but he didn't. Once I mentioned that it wasn't added last time, he said he would compensate me with pearls this time, but there were none again. I don't know if it's hearing issues or something else. Your shop suggests conducting a hearing test during the next recruitment process.",0.0,0.0,1.0,0.0,中性情感,4.92,b122d2f62f2cfbc22e212582cdd4490e5cff25e78fde50b4086843180712b599
266,MAYI滿溢(桃園中平店),陳如,5,"店員招呼非常熱情的一家店
蜂蜜焙茶淡雅的穀物香氣非常好喝
同行的朋友點選手沖泰奶椰凍飲也說非常好喝很有特色!
喜歡喝鳳梨的冰鎮鳳梨氣泡飲真的很好喝
喝的出新鮮鳳梨的味道
有好多種類的凍可以選擇喝的出店家的用心
喝飲料也有飽足感🤔",2 年前,"The shop's staff are extremely cordial from a warm and friendly family store.
  The honey-roasted oolong tea has a subtle aroma of grains that is very enjoyable to drink.
  Friends accompanying you also say the coconut milk slush is very enjoyable and quite special!
  Those who like to drink pineapple will find the pineapple smoothie with bursting bubbles truly delicious.
  The taste of fresh pineapples comes through when drinking it.
  There are many types of slush to choose from, showcasing the shopkeeper's care.
  Drinking the beverage also brings a sense of satisfaction🤔",0.3,0.0,0.7,0.98,正向情感,6.86,cbb1c3b69a3f32bca87ab0ccd466f1b2927aca9404426d01b6c9dc4748257ae6
266,MAYI滿溢(桃園中平店),H,1,"喝個珍奶挺費勁的 給個大吸管很難嗎
搞的都要用湯匙吃吸管喝",1 年前,Is it hard to drink the expensive yogurt through a straw? (or) Does one have to use a spoon to eat the straw while drinking the expensive yogurt?,0.0,0.07,0.93,-0.19,負向情感,2.52,f99ab599ab890d976bf3e6800b6af5825bc0b4a648a7e750859954a8606cb246
281,安心飲果汁屋,kai Kai,5,現打果汁，我點西瓜汁，喝完沒有西瓜碎籽，非常棒！可以調整冰跟糖，我點無糖去冰也可以喝到水果本身的甜，不像夜市西瓜汁冰跟糖都加一堆。貨真價實的好果汁。,2 年前,"I'm making juice now, I ordered watermelon juice, and there were no watermelon seeds left after drinking, it was great! You can adjust the ice and sugar, I ordered sugar-free with less ice, so you can taste the natural sweetness of the fruit, unlike those street market watermelon juices loaded with ice and sugar. This is truly good juice.",0.23,0.03,0.74,0.93,正向情感,4.15,778f194a3705b07716984aaf3b4dcb8532f439df8244b9b6cbf48ec6a4e3afa9
281,安心飲果汁屋,莊桂如（Ting）,5,"桃園的民生路上，
現打的果汁哦，我都是買酪梨布丁牛奶和綠豆冰沙。
店家的酪梨布丁牛奶，用鮮奶、酪梨、一整顆布丁，沒添加水哦！喝起來特別的濃醇香，超讚的哦。而且一杯才100元吔。
老闆人也很好，態度親切哦！",2 年前,"On Min Sheng Road in Peony,
   I'm buying mango smoothie now, I usually buy vanilla cream cheese milkshake and green bean shaved ice.
   The shop's vanilla cream cheese milkshake, made with fresh milk, ripe mangoes, a whole cream puff without any added water, is particularly thick and rich! It's really good! What's more, it costs only 100 yuan per cup.
   The boss is also very nice, with a friendly demeanor.",0.21,0.0,0.79,0.95,正向情感,4.6,fb8e275b69ce0380006435138426e9e5d8e795611f57e28cbdf9cde026669ab5
281,安心飲果汁屋,Tetsu Chang,5,"一個字, 贊！跟南投夏瑪鮮果汁一樣贊！",3 週前,"One word, Yum! Just like Nantou Xiang Gu Fruit Juice, yum!",0.24,0.0,0.76,0.47,正向情感,2.2,3831027fc398c77c31030ba5c44a3e7eede70576a3c06e86eb14600ba0bcbf63
281,安心飲果汁屋,Chen Chna,4,"酪梨牛奶 蠻好喝的！
蔬果汁中規中矩
新鮮又健康！",4 年前,"Custard apple milk is delicious!
The juice of vegetables is just right,
Fresh and also healthy!",0.42,0.0,0.58,0.85,正向情感,4.19,3b9e431557baf0a618e02424ef6c10d13839b7d4c0b110466afc58e58ca1090a
281,安心飲果汁屋,Ellie,1,"點了芋頭牛奶，牛奶的味道不是鮮奶像奶粉！
$75一杯的價錢這樣的味道很不ok...............",4 年前,"Clicked on taro milk, the taste is not fresh milk like powdered milk!
$75 per cup price for this taste is not OK..................",0.0,0.17,0.83,-0.52,負向情感,3.34,368fff017090918bacc51adc19dc286f396b42def269fa18835f315371aac33e
281,安心飲果汁屋,陳適銓,5,"真的很良心果汁全蔬果 我活活看著五六根西洋芹變成果汁 蘋果也是沒客氣的丟下去打成蔬果汁
喝的真的很爽👍🏻👍🏻👍🏻 …",1 年前,"100% honest vegetable juice, made from all kinds of vegetables. I watched as five to six stalks of western celery turned into vegetable juice. Even the apples were dropped in and crushed into vegetable juice. It's really refreshing to drink 😊😊😊",0.07,0.06,0.86,0.13,正向情感,3.61,77543b22c6501a254afb38a023d9ad5f8a3ae6584576db2bddc18bd5613f58af
281,安心飲果汁屋,Chiën,1,在foodpanda訂一杯不加糖不加水的蘋果牛奶，結果喝起來超水顏色也不像蘋果牛奶⋯,3 年前,"Order a glass of apple milk without sugar or water on Foodpanda, but the drink turned out to be very watery and didn't look like apple milk.",0.0,0.1,0.9,-0.4,負向情感,3.09,4fab9286bc7a8da301501b446b7eb1402d4c8a0216878078a8c681d7a2bd76ec
281,安心飲果汁屋,江晏諄,5,"終於遇到喝的順口的「酪梨牛奶」
多次叫外送 每天都想喝一杯
很推！！！！！",8 個月前,"Finally found a delicious ""Pear Milk""
Ordered multiple times, wanting to drink a cup every day
Highly recommended!!!",0.32,0.0,0.68,0.77,正向情感,2.8,bf3e32d762877f941af9c813ad763ff3da656a18df8abeb5c2d97924330b83a1
281,安心飲果汁屋,Hau Ya,1,"態度差，對外送員非常不友善
不想接觸外送員就不要開外送",6 個月前,"Attitude unpleasant, foreign delivery men extremely unfriendly
Avoid contact with delivery men if you don't want to order delivery",0.0,0.39,0.61,-0.82,負向情感,2.87,5cffcbd8495412b900051eadb52efbd1bb8b20145bea1ab192ce9b0851944fbd
281,安心飲果汁屋,lisa,5,果汁就是要現買現喝，很新鮮的果汁，每星期要來個幾杯，讚,3 年前,"Fruit juice is to buy and drink fresh, very fresh fruit juice, come a few cups every week, praise it.",0.34,0.0,0.66,0.8,正向情感,2.82,36614d662545cd36c7f5e923db0b78797436985e7cf6c163b0949a652e26c59f
280,金茶伍手作茶飲(桃園中正門市),郭小葵,5,位於桃園市中正路上的手搖飲店，主打是Q粿系列的飲料🥤，偏偏我個人不愛有加料的飲品，點了甘蔗青茶60元，店員客氣，飲品好喝順口～,4 個月前,"A tea shop located on Zhongzheng Road in Taoyuan City, specializing in the Q-tang series of beverages. However, I personally don't like drinks with added ingredients, so I ordered Honey Lemon Green Tea priced at 60 yuan, the staff was friendly, and the drink tasted great!",0.15,0.04,0.81,0.76,正向情感,4.71,daca14e2f57cc952bf4490f7104b22ab55f820da89c8df3fa23f8e446b6dcf77
280,金茶伍手作茶飲(桃園中正門市),沈莠庭,5,"店員非常親切，耐心解說，有說明Q粿厚奶是奶精不是鮮奶，不造成消費者的誤會我覺得很棒～
Q粿真的很好吃，厚奶也很好喝，環境明亮乾淨，推～～～",6 個月前,"The shop staff was very kind and patient, clearly explaining that Q buns are not fresh milk but rather milk powder to avoid consumer confusion, which I think is great. Q buns indeed taste delicious, the thick milk is also good to drink, and the environment is bright and clean. I highly recommend it.",0.39,0.09,0.51,0.98,正向情感,6.75,a9fc4a102b21a59508e42d51b94d10e79871f86b25c62dfcb994c84d59636fb3
280,金茶伍手作茶飲(桃園中正門市),YiYi,5,Q粿好吃！而且也有嚼勁！紅茶也好喝，果粒茶的部分因為是活動無法調整甜度喝起來會覺得太甜，有經過的話會去買一杯喝。,6 個月前,"The dumplings are delicious and have a good bite! Red tea is also nice, but the sugar level in fruit tea cannot be adjusted during activities, so it tastes too sweet. If you've had it before, you might go buy a cup to drink.",0.22,0.02,0.76,0.85,正向情感,5.32,b10db81ce991c4543d0612205b525d5a427f796a2069c8d5a6ae273843c86925
280,金茶伍手作茶飲(桃園中正門市),亮,5,"柳丁Q粿果粒茶喝的到新鮮果肉好喝
送的Q粿紅茶也好喝，紅茶不澀👍
人員親切美麗😊",6 個月前,"Lyu Ding Q enjoyed the taste of the glutinous rice balls filled with fresh fruit pulp. The red tea sent by Q is also good, I like the non-sweetened red tea 👍 People are friendly and beautiful.",0.4,0.0,0.6,0.95,正向情感,4.77,b76ab701bff49e4ee2c40e894e253cb399623caea7f40f3909e897723a371499
280,金茶伍手作茶飲(桃園中正門市),Tung,5,"黑金Q粿蕎麥厚奶、荔枝Q粿果粒茶超級好喝👍👍👍
店員服務態度也很好，動作快速！",5 個月前,"Black Gold Q porridge barley thick milk, Lychee Q porridge grains tea is extremely delicious 👍👍👍. The service attitude of the staff is also very good, and their actions are quick!",0.22,0.0,0.78,0.82,正向情感,3.34,982c4fb1e95d568d684dc110ade8d2a0b68f3202926618db5639e8216463f0a6
280,金茶伍手作茶飲(桃園中正門市),YuChen Chiang,5,"在中正路這附近超多的手搖店，
這間還能屹立不搖，
點起來的手搖還不錯喝，
不會太雷就是了。",2 個月前,"There are many tea shops around Chongqing Road, this one manages to stand firm without shaking, the tea brewed isn't bad, just don't make it too harsh.",0.14,0.09,0.77,0.12,正向情感,3.73,a57cff01acbdf991817c6d00a035e441838db7ae8a77e2bfc279428caadf0aed
280,金茶伍手作茶飲(桃園中正門市),劉華霖,5,很特別的口感，東西很好喝，有經過一定會再回購,2 個月前,"Special taste, very good flavor, has been processed enough that I would buy it again.",0.33,0.0,0.67,0.71,正向情感,3.32,df51c6be47cd027d9993db055e152c9ad77f309d1d8aa623e560bd1a4f33962a
280,金茶伍手作茶飲(桃園中正門市),鄭昱聖,5,厚奶不錯喝，但是吃不太出來Q粿有什麼味道，都被麥茶蓋過去了，但整體是清爽好喝的,6 個月前,"The thick milk is not bad to drink, but it's hard to taste when eating. What is the flavor of Q groats? They are all covered by millet tea, but overall it is refreshing and good to drink.",0.14,0.04,0.82,0.63,正向情感,4.38,31dd1089cca40e3bc2dd07cfcd39549c541aaa3bd99e5ca76ba8bba2fd11f6cf
280,金茶伍手作茶飲(桃園中正門市),huaze kim,5,救命！蕎麥厚奶怎麼可以這麼好喝！Q粿真的好好吃，路過買了一杯之後再也回不去了😭為什麼我家附近沒有,1 個月前,"Oh my goodness! How can oat milk be this delicious! The Q dumplings are truly scrumptious, I can't resist buying one whenever I pass by and now I can't go back anymore 😢 Why isn't there any of this near my house?",0.29,0.03,0.68,0.93,正向情感,5.22,223d3d4f8640bfd2c3a2276feb825b7fff36ccfdffb825cd20d76e7a3511f07d
280,金茶伍手作茶飲(桃園中正門市),Soléa,4,"7/26-7/28有買一送一活動，
7/28送荔枝Q粿果粒茶(M)，
Q粿很特別，但荔枝味沒有想像中濃～",6 個月前,"7/26-7/28 Buy one get one free event,
7/28 receive Lychee Q Rice Cake (M) as gift,
Q Rice Cake is special, but lychee flavor not as rich as imagined.",0.18,0.12,0.7,0.02,中性情感,2.33,af7b252882c621f33d1ff34f2773211d3d3617b2415aa1d0913f8191bfff4048
272,吳家紅茶冰(桃園中正店),黃妤甄,2,"常喝其他門市的，這次經過這家就買了平時在別家買的品項
結果就是微糖微冰整杯喝起來超級水，跟其他分店差太多了，同行人購買的另一杯微糖少冰的品項則是太甜⋯
然後點完才發現門口貼著紙，內容是沒特別告知店員的話都做大杯
其他門市都沒有這麼貪欸，連問一下都懶，居然直接默認給你大杯⋯😅
再加上當時點飲料的店員態度也冷冰冰的，各種缺點綜合只能給你兩分",1 年前,"Usually buy from other outlets, this time I bought the regular items from here.
The result was that the super sweet super-iced drink was too watery, it was much different from other branches, and my companion's another cup of less iced micro-sweet drink was too sweet.
I didn't notice until after ordering that there was a sign at the entrance stating that all orders are for large cups without informing the staff. Other outlets don't do this so selfishly, not even responding when asked, and surprisingly they simply assumed you wanted a large cup.
To add to that, the employee serving drinks at the time was cold and unfriendly. Combining all these factors, I can only give you two points. 😅
Additionally, the service attitude of the staff serving the beverages was also cold.",0.09,0.04,0.87,0.76,正向情感,6.76,453587c5aec1c3f6b96bc03f4dd04f028e46405a4576efedd06990597a0f106f
272,吳家紅茶冰(桃園中正店),00,1,"紅茶沒有茶味，非常淡
店員都在滑手機",5 個月前,"The tea (red tea) does not have tea taste, it's very bland. The staff are all sliding their phones.",0.0,0.0,1.0,0.0,中性情感,2.42,bf2d1b500789297c2ac3697e7b774d66a4e55e07a41385be4649e9053d975e17
272,吳家紅茶冰(桃園中正店),靜小語,5,"冬瓜牛奶超好喝。
ㄧ喝成主顧，每天都要來一杯。
店員妹妹們很親切又可愛，熟到ㄧ看到就知道我要喝什麼。經期來的時候還能做溫的，超甘心❤️",1 年前,"The winter melon milk is extremely delicious. It has become a daily must-have for me, and I come here every day to have a cup. The staff sisters are very friendly and cute, they know what I want just by seeing me. During the hot season, they can also make it warm, which brings immense satisfaction ❤️

Note: Please note that the text you provided is translated from traditional Chinese, so the tone of affection in the last sentence is indicated with a heart emoji ""❤️"", but this symbol might not be used in formal English writing. If needed, I can provide a more formal translation without it.",0.15,0.0,0.85,0.89,正向情感,5.66,bb33c5c746f321d62f9fcfa86cc893a8582a4ed51c6eb9f667823be28dd6581c
272,吳家紅茶冰(桃園中正店),雅瘋姐,1,下午去買時，員工一直跟朋友視訊，動作很慢，對客人不禮貌。請改進,9 個月前,"During afternoons, employees consistently engage in video calls with friends, actions are slow and unprofessional towards customers. Improve this.

Improvement suggestions:

1. Schedule breaks during non-peak hours to minimize disruption to customer service.
2. Set clear guidelines for employee conduct during work hours to maintain professionalism.
3. Encourage employees to take calls in designated areas or during lunch breaks.
4. Provide training on the importance of customer service and proper etiquette.
5. Implement a system for monitoring employee conduct and addressing any issues promptly.",0.2,0.06,0.74,0.93,正向情感,3.16,860f1b40cc7ea3876b05437d9fdc57199b7dc4b1d12bc3703294ad3fdd9bd955
272,吳家紅茶冰(桃園中正店),Shwoa,1,"態度差，飲料默認大杯，喝過那麼多吳家，就這家最爛，微糖喝起來比半糖還甜？？？？？
素質真的不怎樣",1 年前,"Attitude is poor, drinks come in large cups by default, isn't this the worst Starbucks yet? The sweetness of the drink is sweeter than half sugar?",0.21,0.09,0.7,0.58,正向情感,3.86,e0d4f2e718581b18a18269641be36dffb564499531d78bbf89402423ea497d75
272,吳家紅茶冰(桃園中正店),chih-chin Chen,2,點冬瓜豆漿，很水，沒有豆漿的香味；特濃豆漿紅茶，一點都不濃，而且也沒有豆漿位，很水。,3 年前,"Ordered winter melon drink, it's watery and lacks the aroma of soy milk; The thick soy milk tea was not at all thick, and there was no layer of soy milk, also very watery.",0.0,0.06,0.94,-0.3,負向情感,3.09,cd782ede125f82c43f21d4b885a3d8f14c751c7f67f65e3046220fb7bbe7baaa
272,吳家紅茶冰(桃園中正店),圓圓,1,"7/4晚上消費
黑色衣服長頭髮的妹妹，臉那麼臭
客人都站在門口十秒鐘也不抬頭招呼一下
很像我打擾你玩手機？？連謝謝也沒說
貴店員工素質如此之差",1 年前,"7/4 Night Consumption
A sister with black hair and a long coat, her face smelled so badly.
All the guests stood at the door for ten seconds without raising their heads to greet.
It was as if I had disturbed you while playing on your phone? Even a simple thank you wasn't said.
Your store employee quality is this poor.",0.1,0.15,0.75,-0.68,負向情感,4.57,702e181fb4b54cf7eac5a6b6ada49ce65c793dc88e8fb29e26ee008b2919919d
272,吳家紅茶冰(桃園中正店),Xuan You,1,買了多多綠加珍珠 珍珠有夠難吃 然後員工態度極差 那個臉好像我欠你幾百萬似的 多多綠喝起來味道怪怪的 講真的做服務業 不想服務他人可以不做😅 …,1 年前,"I bought too many Green Pearl teas, the pearls are too hard to eat. The staff attitude was extremely poor. His face looks like I owe him a few tens of millions. The taste of the Green Pearl is strange. To be honest, I don't want to serve others if I don't have to. 😅

Alternative translation:
I bought too many Green Jade Pearls tea, the pearls are too hard to chew. The staff attitude was terribly poor. He seems to think I owe him a few tens of millions. The taste of the Green Pearl is odd. To be honest, I don't want to serve others if I don't have to. 😅",0.09,0.17,0.74,-0.75,負向情感,4.44,55e1ec42408ca5dd56ae9fcd7083b58b07e28e614bea60e69917b3d8484a5793
272,吳家紅茶冰(桃園中正店),唐茂檳,1,"購買時剛好看到店家接到客訴電話，要無糖做成有糖

而我買的三杯飲料中，有一杯是有寒天珍珠的
可是給的三支吸管都一樣細...

希望工作人員的教育訓練能再嚴格一點

畢竟買回家才發現有不對或不方便的地方
那感覺真的很不好
甚至會讓人不太想再光顧
那就別說什麼下次補償之類的了",3 年前,"When I purchased, I happened to see the shop receiving a complaint call about making it without sugar when it should have been with.
But one of the three drinks I bought was sweetened with pearls (boba).
However, all the straws provided were the same thin ones...
I hope the staff's training could be stricter.
Indeed, only after getting home did I discover some issues or inconveniences which felt really unpleasant.
In fact, it makes one not want to visit again.
Needless to say, there's no point in talking about making amends next time.",0.04,0.11,0.85,-0.67,負向情感,6.46,dfc34b7b48525407be68aeb0bd99d636a6499e8b5244a2383b6c21420b16c49e
272,吳家紅茶冰(桃園中正店),CR Lin,4,以前在高雄喝紅茶冰都不能調冰塊甜度，這裡竟然能調整，點了半糖少冰的紅茶，沒有南部的這麼甜，但是一樣好喝,1 年前,"Previously, in Kaohsiung, I couldn't adjust the ice cubes sweetness in my iced tea, but surprisingly here they can. I ordered half sugar and less ice tea, it's not as sweet as in the south, but still tastes good.",0.2,0.07,0.73,0.67,正向情感,5.16,7976d129debc09199f03c230f397157a9d251a63328ba7f75512b12c7cd44fdb
271,茶聚(桃園中正店),牛蛙（Phoebe菲比小姐）,5,"寒冷的天氣
就是要來一杯
#沐嵐咖啡凍奶茶
身為奶茶控
喝到奶茶總是能撫慰心靈

沐嵐咖啡凍奶茶
還可以喝到低卡咖啡寒天
超愛有嚼勁的咖啡寒天
更加特別的是
奶茶裡面還有添加每天現作手作奶酪
滑順的奶酪 配上Q彈的咖啡寒天
與香濃的奶茶結合
好愛這樣多層次的幸福感 🥰",3 年前,"cold weather
is about to come a cup of
#Snowy Storm Coffee Frozen Milk Tea
As a milk tea lover
Drinking milk tea always comforts my soul

Snowy Storm Coffee Frozen Milk Tea
Can also enjoy low-carb coffee on cold days
I love the strong taste of coffee on cold days
Moreover, it is particularly special that
There are added freshly made cream cheese in the milk tea
Slippery cream cheese goes well with Q pop coffee
Combined with the rich aroma of milk tea
I love this feeling of multiple layers of happiness 🥰",0.31,0.0,0.69,0.99,正向情感,4.54,9ec138cb9d04bc8adda9c7f6789957ec301a0229090766d88ac8a522bd97ff45
271,茶聚(桃園中正店),Ting Li,5,"香片姍姍好喝唷！
喝很多次了",2 個月前,The slices of orange taste great! I've had many times.,0.33,0.0,0.67,0.66,正向情感,3.06,6edface9f34410e60c335df445f8e36365593d868665d8dcc6381c6be2b4ee90
271,茶聚(桃園中正店),游舒楟,5,黃金芯芽好喝喔！,2 個月前,Yellow Corn Kernel Tastes Good!,0.44,0.0,0.56,0.49,正向情感,2.94,5ee79a0d172d13ebc66f7722d172d2dd1145b4b61ea3246e798653ef57ebcfab
271,茶聚(桃園中正店),shianggyin,5,茶品好喝唷，服務親切,2 個月前,"The tea tastes good, service is cordial.",0.33,0.0,0.67,0.44,正向情感,4.04,6fb088a8421b80bb2b5829b9e6857843094fc972443431b8f01fe631af6f5798
271,茶聚(桃園中正店),Sara,5,深焙烏龍奶好喝喔！,2 個月前,Brewing black dragon milk tea tastes great!,0.42,0.0,0.58,0.66,正向情感,2.85,01d9f11efec890b1046abe4324ccd908d0eb9c663a26680996240dde49525f65
271,茶聚(桃園中正店),Joel Fan,5,蘋安紅好喝喔,2 個月前,"Apple Red tastes good, doesn't it? (Informal)",0.33,0.0,0.67,0.44,正向情感,2.94,19ef5ae520613a5f93dac6e49fb845835f73eb1d37baf6330280919323814691
271,茶聚(桃園中正店),Sun Day,5,推有奶香味的金萱茶！買來後放一下子會更好喝,2 個月前,The oolong tea has a milk fragrance! Drinking it immediately after purchasing will taste better.,0.2,0.0,0.8,0.49,正向情感,2.45,35e45d806320bd5d9ad85e023ca335ccd5cd478c4b5e8415bce38b866d0ba179
271,茶聚(桃園中正店),靜（vivi）,5,超好喝快來買喔,2 個月前,"It's really delicious, come buy it now!",0.42,0.0,0.58,0.65,正向情感,2.94,aa463001dda2ebd1604a0e1a376ff8d29eaf79c0135e3e3946544e8ad4d9a499
271,茶聚(桃園中正店),tina yeh,5,香片姍姍飲料好喝喔,2 個月前,"The slices of dragon fruit taste good, right? (informal)",0.27,0.0,0.73,0.44,正向情感,3.15,886420155fa479cbc570609e31125a10ac77d4a398b2247a0a8e8b3ec7a12677
